;meta[fps=30]
;meta[frames=83]
corner_left_spread;0;0;0;0;0;0;-0.0011822749;0.011344049;0.027793478;0.044409893;0.05815635;0.07040547;0.09632757;0.12820223;0.13310169;0.10274437;0.054694124;0.0249699;0.030751763;0.043324105;0.04148352;0.025567716;0.0052360017;-0.0006493977;0;0;0;0;0;0;-0.00057146995;0.0044010608;0.023489643;0.051209647;0.06702897;0.05990044;0.03433273;0.0086128665;-0.0022150036;-0.0027419424;0.0063455435;0.013442533;0.016422339;0.024940582;0.03942326;0.056943268;0.06655769;0.055059645;0.027905546;0.008598025;-0.0019019932;0.0092567;0.020737125;0.026308956;0.021374462;0.010395002;-0.0014444462;-0.0014861929;-0.00006957834;-0.00078373024;-0.00079263607;0.008220261;0.031282417;0.047869883;0.04925032;0.03308143;0.01158674;-0.0012423907;0;0;0;0;-0.0009870845;0.008512676;0.031993035;0.06336822;0.09690126;0.11702704;0.11037721;0.082859434;0.047151837;0.015257133;0.001068723;-0.0010241929;0.0000667952;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.004976242;0.044447742;0.14820184;0.27187592;0.3549441;0.3581169;0.27194604;0.17570919;0.100007996;0.07346748;0.06997242;0.070887506;0.08733249;0.1320964;0.19023716;0.24719344;0.24357313;0.19473323;0.13179804;0.07985364;0.056820445;0.06578214;0.09683076;0.14043692;0.19138122;0.24669802;0.30479786;0.3173616;0.2671214;0.17696689;0.09441129;0.06273015;0.07775359;0.10675727;0.12196431;0.13869278;0.15467493;0.18737315;0.22712684;0.25363666;0.25293672;0.23930305;0.21704681;0.19971354;0.17616582;0.14583987;0.10064829;0.059930127;0.053566027;0.07183006;0.092407435;0.09437418;0.067292444;0.04767878;0.06404621;0.122620955;0.1928192;0.25765505;0.2761582;0.24494722;0.15964681;0.096328504;0.06552905;0.06853707;0.07097547;0.062175184;0.057800103;0.08520283;0.12697041;0.15822555;0.17607267;0.19248612;0.19898659;0.20081325;0.17942394;0.20722948;0.25606027;0.28741595;0.24560589;0.15484795;0.045866024;0.006746313;0.000057889294;-0.000089060246;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.00505788;0.045135554;0.15102246;0.27741915;0.36220714;0.36530998;0.2765813;0.17736182;0.10108562;0.07906714;0.07918236;0.080000594;0.09899048;0.15326492;0.22209403;0.28332663;0.2699958;0.20941107;0.14748377;0.108321376;0.0945189;0.09989962;0.115451775;0.14361337;0.18481302;0.23584956;0.29154158;0.30252284;0.25347573;0.16726537;0.08953525;0.060875837;0.07671891;0.10567369;0.121448494;0.13831058;0.15320906;0.18255182;0.21801953;0.24097759;0.23977806;0.22972165;0.21302229;0.20046686;0.17902781;0.14824636;0.10155374;0.060115676;0.053818375;0.072642;0.09317558;0.0947282;0.067218974;0.04780903;0.065150544;0.12554769;0.19738163;0.26396126;0.28329676;0.2514416;0.1635714;0.098231785;0.06580662;0.06853261;0.07105116;0.06174844;0.055503096;0.081154294;0.12088168;0.15089071;0.16770509;0.18343167;0.18852574;0.19225791;0.17280342;0.20246698;0.24479917;0.26566306;0.21598597;0.12827738;0.0287275;0.0013192047;-0.00040355427;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0.00013470365;-0.0023022078;0.004457466;0.039411023;0.07043183;0.10451592;0.10601994;0.08217145;0.054275546;0.04494203;0.06130314;0.14451881;0.1952238;0.18901184;0.13449211;0.056867205;0.019192489;0.027947111;0.024113068;0.011989739;0.0032395676;0.008385021;0.05503923;0.09005921;0.0970497;0.06672468;0.021500632;0.012776435;0.035033334;0.043159336;0.05169576;0.047161113;0.03352006;0.05198225;0.090363875;0.13059795;0.15001085;0.119891785;0.05743273;0.013185368;-0.0046116514;0.028543813;0.07610199;0.109084904;0.1012092;0.06046152;0.007981096;0.008733471;0.038646586;0.08816966;0.14551853;0.18734641;0.19586949;0.16444309;0.1132954;0.08551268;0.09821194;0.12043731;0.1217565;0.08536481;0.04035877;0.01359839;0.020485528;0.03280757;0.053987212;0.06853632;0.07135397;0.056141354;0.037419226;0.009963616;0.001402699;-0.00021430124;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0.00012245784;-0.0020858655;0.0039962074;0.03551278;0.06367623;0.09694394;0.10039318;0.08016871;0.05542479;0.04016246;0.048003476;0.12538941;0.17709261;0.17764181;0.13214315;0.05736315;0.019710148;0.028276077;0.024121415;0.011722557;0.003025266;0.008268687;0.054978006;0.09006534;0.09702743;0.06696589;0.021934802;0.011217883;0.031526588;0.03863842;0.048122223;0.045680486;0.0342381;0.050128866;0.083137564;0.117440045;0.134994;0.10779537;0.051552895;0.011786565;-0.0044524563;0.028627306;0.07626898;0.10929364;0.101376176;0.060536854;0.007874781;0.01054065;0.043656223;0.09857857;0.16259211;0.20942704;0.21903107;0.18391313;0.12739253;0.09729016;0.11231315;0.13697466;0.13754244;0.09555609;0.04558103;0.016262403;0.02322135;0.03575491;0.056085695;0.06940577;0.07279619;0.0582198;0.039937954;0.011920159;0.0022432052;-0.0003005784;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.0012876629;0.011688787;0.036847934;0.06332036;0.07577729;0.06553351;0.03789885;0.015956258;0.0038696686;-0.00046533986;-0.000008163847;-0.0006776002;0.006698073;0.02484781;0.05064931;0.07220932;0.07159628;0.06576321;0.061106466;0.05964811;0.051868323;0.036904346;0.012691087;0.0027330369;-0.0003451085;0;0;0;0;-0.00045643383;0.0033842898;0.019834463;0.04494203;0.06945586;0.087308735;0.09219962;0.08177903;0.072658144;0.057006266;0.03838126;0.026603969;0.034930643;0.05242569;0.08855391;0.10650891;0.09560525;0.06236166;0.028623592;0.013219326;0.02683664;0.04090538;0.03867219;0.026357383;0.02842525;0.044905294;0.07623167;0.10025457;0.116136804;0.114282675;0.100753315;0.063930795;0.029450556;0.0051632696;-0.00028276618;0.0015095713;0.009349099;0.028862944;0.054174602;0.07896045;0.09570007;0.10782433;0.11880787;0.12419639;0.12283358;0.11245193;0.118059374;0.12697543;0.12137799;0.08766312;0.04635865;0.008343833;-0.0005120965;-0.00018090363;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.0014398074;0.0129469475;0.04232774;0.074220404;0.09060675;0.07979057;0.04751272;0.020223916;0.0049595437;-0.00059392065;0;-0.00030614465;0.0022933015;0.012663254;0.034427356;0.048148204;0.045395687;0.044841833;0.050491598;0.059962593;0.06184122;0.04369519;0.015477003;0.0030391815;-0.00039520493;0;0;0;0;-0.00035624098;0.0024936867;0.016761882;0.039583575;0.065385066;0.08855186;0.10068633;0.09435785;0.0832372;0.060563575;0.037360776;0.024743913;0.035689045;0.055728156;0.09007517;0.10442575;0.09192039;0.059095193;0.027083596;0.014012332;0.029806983;0.045707203;0.043845113;0.029841121;0.028252875;0.04158371;0.07138291;0.094043165;0.10900975;0.107325405;0.09465991;0.06004888;0.027928187;0.0052946326;0.00032952326;0.002061745;0.00985229;0.02881841;0.053762704;0.07823683;0.09498869;0.107488126;0.11977714;0.12694147;0.12157188;0.100017816;0.09502414;0.10088615;0.102140054;0.08038523;0.046266805;0.009031267;-0.00020038565;-0.0002115181;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;-0.0007837303;0.0062943343;0.030320566;0.05828994;0.06992344;0.05828994;0.030320566;0.0062943343;-0.0007837303;0;0;0;0;0.00004453013;-0.00083122903;0.001946152;0.015465126;0.042185526;0.0670082;0.07104133;0.05210257;0.023713963;0.003485597;-0.0020770524;-0.0013025062;0.00026050193;0.0104912985;0.032115687;0.056272164;0.07697423;0.08289785;0.06979152;0.04570628;0.022268962;0.004806471;-0.00059392065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;-0.00083271356;0.0066861995;0.03223091;0.06196368;0.074331924;0.061963674;0.03223091;0.0066861995;-0.00083271356;0;0;0;0;0.00004453013;-0.00083122903;0.001946152;0.015465126;0.042185526;0.0670082;0.07104133;0.05210257;0.023713963;0.003485597;-0.0020770524;-0.0013025062;0.00026050193;0.0104912985;0.032115687;0.056272164;0.07697423;0.08289785;0.06979152;0.044574473;0.032655615;0.036756836;0.046329696;0.04592169;0.02994651;0.00818241;-0.0009314218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011021207;0.010208532;0.029879715;0.046700973;0.048148204;0.03451085;0.012813545;0.0020817835;-0.00028944586;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;-0.0008053593;0.0070650238;0.025284844;0.046785258;0.056072656;0.058563802;0.047591895;0.03432859;0.020836601;0.009386315;-0.0011581013;-0.00073124835;0.000062978324;0;0;0;0;0;0;0.000014694941;-0.00006927613;-0.0012847579;-0.0007496974;0.010956;0.030106816;0.051829312;0.06346376;0.056386847;0.036005788;0.0172427;0.0038073251;-0.00046756628;0;0;0;0;-0.0003244338;0.0025795668;0.013136388;0.021406269;0.023107953;0.01653976;0.006323278;-0.00086197606;0.0011259764;0.011618549;0.028693307;0.0503464;0.06499617;0.07128509;0.06301077;0.047128145;0.026228247;0.010301091;0.00022392314;-0.0006087905;0.000041985553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0008524339;0.008067746;0.020869363;0.03624721;0.058855314;0.07727853;0.09755215;0.11250554;0.10625684;0.082599886;0.055181418;0.024995396;0.016755417;0.028687265;0.057109255;0.09192291;0.115134865;0.12940139;0.1312589;0.12401322;0.10034228;0.065195285;0.026730798;0.01970458;0.036720946;0.06674424;0.07727306;0.061052334;0.035917684;0.02016229;0.024505692;0.047484957;0.071798414;0.08406931;0.09047568;0.08313139;0.07276874;0.06279002;0.053895053;0.06614315;0.085260086;0.1008357;0.102300815;0.10558061;0.118155204;0.14478812;0.13833046;0.10149052;0.04828083;0.020705238;0.03095798;0.058903813;0.06847462;0.05424056;0.0235892;-0.00063709996;0.008824917;0.036478125;0.08168257;0.13501501;0.17486598;0.18490723;0.1780143;0.16634516;0.17374893;0.1915527;0.19240671;0.17751935;0.14949274;0.13265207;0.11811187;0.09786926;0.07723831;0.070035554;0.06479294;0.07586773;0.086926945;0.08917954;0.078515366;0.054430928;0.02298232;0.004637495;-0.00070373504;0.000009542171;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;-0.0021946994;0.019488929;0.06603372;0.12755401;0.16161384;0.1635878;0.12176127;0.075145215;0.03332317;0.019937413;0.013051781;0.01766256;0.021399908;0.019889062;0.01411923;0.012118556;0.0062310365;-0.00062024104;0;0.000096566786;-0.00088169676;-0.004265732;0.00778705;0.054022055;0.120067224;0.16610935;0.15792483;0.10203787;0.039094266;0.0051305057;-0.0022519522;0.00012404822;0;0;0;0;0;-0.0013258844;0.01311253;0.02798082;0.03607337;0.030175518;0.01618511;-0.00037484764;0.0030185063;0.027341496;0.07333221;0.13834746;0.18883017;0.21813814;0.20447391;0.17082474;0.12558512;0.10274803;0.101061285;0.119553216;0.12501308;0.10523422;0.071116835;0.051119313;0.05765188;0.071676016;0.07391365;0.053024888;0.0237053;0.0023400586;0.015057227;0.033772923;0.04043177;0.03085206;0.028940132;0.025913669;0.035783138;0.029513933;0.013559423;-0.0013740724;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;-0.000171441;0.00077760743;0.011195708;0.03761961;0.071423545;0.10458597;0.1082446;0.08674766;0.059169505;0.049613986;0.057876177;0.08584481;0.089865506;0.07249875;0.041418582;0.014049255;-0.0015251568;0;0;0;0;-0.0010761447;0.009466363;0.033167522;0.06439798;0.09343905;0.11023803;0.11238672;0.105501525;0.08391091;0.052815974;0.02384681;0.0034399529;0.009215975;0.035764188;0.06465904;0.0745026;0.06074651;0.029493783;0.013192047;0.024055174;0.044975426;0.051877595;0.041301697;0.019962857;0.0014932437;-0.0036600058;0.006315855;0.024346847;0.054655164;0.09162668;0.117587;0.122787;0.10312287;0.06976832;0.04993905;0.055628516;0.07174917;0.07640257;0.056560684;0.03736152;0.025112024;0.020687213;0.017348196;0.008612868;-0.00092251576;-0.000285735;0.000024491572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;-0.00028721933;0.0027586413;0.006318825;0.0139401555;0.030291619;0.047381174;0.06897495;0.09293215;0.110174224;0.1194209;0.107811145;0.07887139;0.058784597;0.06251659;0.083794564;0.09988663;0.08516387;0.05173102;0.019773232;0.0010370323;0.011165783;0.022676751;0.026950533;0.0203525;0.0083304765;0.0013008731;0.021145726;0.041295536;0.04973919;0.038908195;0.017021641;0.015618943;0.027144825;0.03599519;0.030265644;0.014231086;-0.003380579;0.017212195;0.05987947;0.10662924;0.12143458;0.0975089;0.047111012;0.011131974;-0.002413533;0.0101974;0.027213478;0.0391058;0.036170717;0.020968122;0.0015472363;0.006280603;0.025281982;0.057009697;0.09599137;0.13086848;0.14527842;0.13745262;0.10697102;0.08188088;0.07670092;0.08308207;0.07892409;0.05754554;0.03584601;0.021149212;0.0155425;0.009962689;0.018812124;0.040478628;0.07450131;0.09076575;0.08453488;0.058715753;0.036698394;0.018827338;0.0076858993;0.0017055038;-0.0002115181;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;-0.0014212532;0.012822636;0.041552547;0.07080532;0.080990106;0.06607343;0.033877224;0.011100804;0.0016164437;-0.00023879281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012245784;0.00051209645;0.008313218;0.029117137;0.05174772;0.07945975;0.09719071;0.09163373;0.06676829;0.036744777;0.008308579;-0.002229846;0.011889543;0.028131906;0.037060197;0.030837113;0.015418557;-0.0017255421;-0.0031393738;-0.0009240001;0.00010019278;0;0;0;-0.00071916165;0.006592686;0.019388417;0.038500745;0.06099514;0.07930815;0.08341606;0.08471077;0.08095689;0.07857045;0.08064592;0.082896546;0.08444043;0.09116355;0.08468145;0.0637625;0.035278995;0.010698362;-0.0011939639;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;-0.0022339283;0.020147286;0.06539843;0.111321606;0.12715392;0.10352884;0.052872103;0.017156346;0.0024736489;-0.00036737358;0;0.00007792773;-0.001024193;-0.00014843352;0.012477713;0.03397278;0.045293637;0.062811606;0.092544734;0.13412938;0.15975182;0.14575267;0.08884039;0.03510644;0.0049539767;-0.0007273254;0;0;0;0.000022265065;-0.0006234218;0.00356241;0.007458796;0.0095739765;0.0077927713;0.004029976;-0.00040077112;0;0;0;0;-0.0011466509;0.011989737;0.017700724;0.01820169;0.00985229;0.0010019278;-0.006378941;0.000523229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011132531;-0.00180347;0.004675664;0.011021207;0.015028916;0.012691086;0.007013495;-0.00069021696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;-0.0010687232;0.009885688;0.029389884;0.04274892;0.04141302;0.026718076;0.0069467;-0.0008015424;0;0;0;-0.0006122893;0.005243422;0.019952279;0.043277714;0.061006278;0.060936693;0.04247061;0.02002186;0.0039214343;-0.00050096394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00034139768;0.0022333714;0.017819658;0.04029049;0.05262997;0.04738469;0.027751546;0.0069628414;-0.0008143447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.00057889166;0.0049094465;0.018791713;0.047869883;0.06403433;0.072673164;0.07968666;0.0754229;0.0810337;0.113329165;0.12158951;0.10790762;0.075589895;0.025778491;-0.0035343005;-0.0010592606;-0.003235949;0.0025563075;0.0075274464;0.019990966;0.05490963;0.09407565;0.10923416;0.093208976;0.049884867;0.009169494;-0.0021329937;-0.002718193;0.009982171;0.01986415;0.02459733;0.022818536;0.034149412;0.060718674;0.08539857;0.08130273;0.05027637;0.023274971;0.011827017;0.037958227;0.06517355;0.07900666;0.06521251;0.040049285;0.006665603;-0.0031672055;-0.0016587473;0.00015585546;0;-0.00066795194;0.006679519;0.013359038;0.0166988;0.013359038;0.006679519;-0.00066795194;0;0.0000857205;-0.0013919377;0.0021756678;0.023124125;0.03952142;0.05819717;0.06640593;0.08364891;0.099354506;0.107461214;0.08187141;0.048170466;0.01363735;0.0018947565;0.00031839046;-0.00005120965;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0.000057253023;-0.00086038565;0.00051686703;0.016286893;0.032435425;0.03970338;0.032397255;0.015981546;0.0008349399;-0.00020515667;0;0;0;0;0;0;0;0;0;-0.0006584097;0.0051034708;0.026295038;0.06083451;0.10255765;0.13368899;0.13387348;0.11365568;0.07909552;0.043898754;0.019081956;0.005939206;0.003689639;0.023930412;0.039599687;0.043143332;0.031654164;0.011954749;0.0070111076;0.030823514;0.056586344;0.06529198;0.051503234;0.0239095;0.0027608678;-0.0017834317;-0.00014027007;0.00023664584;-0.000018130122;0;0;0;0;0;0;0;0;0;0.000015744583;-0.00008397111;-0.0014038918;0.0016794215;0.0045611565;0.010829169;0.01428129;0.022795767;0.025015991;0.024761932;0.015730267;0.00732123;-0.0007442893;0;0;0;0;0;0;0;0;0;0;0;0;0
