;meta[fps=30]
;meta[frames=20]
corner_right_up;0;-0.0014509402;0.013500052;0.03836642;0.0628617;0.078465804;0.08597284;0.08762787;0.09727978;0.10373293;0.09022917;0.063177116;0.032295477;0.009462652;-0.0010687232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.0015251568;0.014116049;0.040967718;0.06848734;0.087780006;0.09885688;0.103276506;0.11494339;0.12301449;0.107673846;0.07609086;0.039297834;0.011678026;-0.0013136388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.00041667477;0.0033620247;0.015243844;0.036410645;0.064231984;0.09279942;0.116232716;0.13423336;0.14505598;0.13006933;0.094164856;0.04767139;0.029025717;0.04348616;0.08087467;0.092236996;0.07524598;0.037225436;0.010947731;-0.0012359496;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0.00009542171;-0.00078791066;-0.0034038282;-0.007427898;-0.009505365;-0.0040267943;0.016506594;0.042035993;0.054278594;0.04686705;0.02625051;0.00642188;-0.00075792085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;-0.00096853025;0.008991375;0.025489258;0.04536454;0.061523676;0.07117611;0.07354363;0.079789504;0.0841524;0.07553105;0.055498857;0.028251346;0.020309716;0.03937927;0.074882984;0.08749615;0.07249504;0.037019007;0.009980314;-0.0011511039;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;-0.0008868918;0.0077037127;0.028158944;0.056453068;0.0835735;0.10079394;0.10438975;0.1043553;0.102985464;0.08826825;0.06312145;0.03198885;0.019952124;0.033594962;0.0671069;0.08030174;0.0685764;0.036749598;0.01119877;-0.0012490702;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;-0.001165205;0.0105239535;0.034203377;0.054721702;0.06592315;0.069200344;0.07005968;0.07977518;0.08919543;0.077577844;0.05293519;0.025857693;0.0069133025;-0.0008015424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;-0.0006753736;0.0055328687;0.02519133;0.045651328;0.062434413;0.07200522;0.075496055;0.07671799;0.0751605;0.057881217;0.03488141;0.0134907225;0.01696386;0.033775836;0.046329886;0.04147239;0.024103789;0.0030696096;-0.0011837591;0.00006122892;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;-0.000760723;0.0065051094;0.025790367;0.044789884;0.05790772;0.064138226;0.067615286;0.075111195;0.084161945;0.07436531;0.05165495;0.025693882;0.007202748;-0.0008238074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;-0.0016179279;0.014123472;0.05171432;0.09213707;0.1208219;0.12968235;0.122389995;0.11989948;0.12373651;0.1072031;0.076254666;0.037508804;0.0299912;0.06133333;0.12124857;0.14514315;0.1240498;0.06655278;0.020395353;-0.002271593;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;-0.000024537012;0.00023378318;0.00057730125;0.0009923857;0.0024230296;0.007534906;0.018500905;0.025520535;0.024807598;0.016143989;0.0057321186;-0.00061342533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0010613016;0.0103272805;0.02346314;0.037749887;0.0469989;0.052632492;0.0552831;0.0678708;0.078850135;0.07640097;0.05939047;0.03304454;0.0102292085;-0.0011355184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;-0.0010650122;0.010364388;0.023451474;0.03864897;0.04930121;0.056004588;0.058622323;0.07040107;0.08048979;0.0778673;0.06079158;0.03400989;0.01059022;-0.001173687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.0025938798;0.023716003;0.07338035;0.11543057;0.13196608;0.12222936;0.09685568;0.086889945;0.08047072;0.05841081;0.0332815;0.012053433;0.01592445;0.03471581;0.05314671;0.05320794;0.037120037;0.012631529;0.0024552802;-0.0003214519;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.0011577833;0.011054603;0.02783451;0.044385403;0.05238333;0.05149909;0.044204105;0.047822174;0.055983916;0.056217704;0.046045747;0.026572205;0.012168893;0.01442307;0.038756516;0.07247835;0.087462746;0.076228075;0.045851562;0.015370132;-0.0016698799;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.0010353255;0.009900532;0.025077885;0.0363069;0.036755912;0.029315665;0.021393016;0.03215446;0.059069216;0.0732298;0.06751881;0.04239073;0.017928943;0.012463425;0.037199818;0.07160538;0.08755365;0.07712238;0.046499655;0.015617644;-0.0016958559;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0.00004453013;-0.00033715667;-0.0019195667;-0.0039806752;-0.0036467002;0.005858892;0.03477803;0.077200934;0.098678775;0.088443205;0.052811153;0.015917934;-0.0017732538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0013210605;0.011611231;0.041031335;0.07709278;0.10985582;0.13120963;0.1375154;0.13959453;0.13515687;0.10962363;0.073078714;0.034195878;0.025264326;0.04460249;0.077423975;0.0848633;0.06612725;0.029922577;0.007861795;-0.000918434;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.0008831809;0.007733399;0.027836632;0.051291816;0.06917172;0.07589312;0.07301722;0.07409866;0.08153785;0.07650435;0.058781363;0.031677503;0.018090205;0.027018258;0.057601113;0.0711174;0.06269842;0.035270926;0.011443687;-0.001255193;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;-0.001309928;0.011922942;0.037608877;0.059011962;0.06945428;0.071505845;0.07223741;0.08514372;0.09896503;0.088743776;0.062226083;0.031158367;0.008546605;-0.0009828437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;-0.001332193;0.012115905;0.038341496;0.060246605;0.07092643;0.07294087;0.07349485;0.086321115;0.10017212;0.08972662;0.06284473;0.031443045;0.008630894;-0.0009923858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;-0.00014313255;0.00123094;0.00461841;0.009580337;0.016644726;0.030900728;0.050446272;0.059088297;0.051581793;0.030748053;0.009281351;-0.0010337351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;-0.0008746989;0.008746989;0.017478075;0.022074217;0.017430361;0.00712482;-0.0033079523;0.0050096395;0.03234796;0.053801935;0.05822314;0.040574502;0.017886002;0.017621603;0.06199031;0.13150702;0.1675625;0.15225765;0.09256143;0.03105221;-0.003371567;0;0;0;0;0;0;0;0;0;0
tongue_up;0;-0.0013995185;0.013327232;0.0329114;0.064561866;0.09287031;0.10530694;0.091118634;0.06971919;0.04326011;0.0276314;0.019418318;0.011770949;0.00435532;-0.0004634769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.0019667475;0.018188436;0.05387085;0.08096001;0.084342174;0.065533504;0.03989157;0.045834225;0.09071423;0.11647809;0.11124581;0.07178257;0.03542928;0.042691663;0.12221399;0.2270175;0.2719227;0.23406042;0.13700038;0.04353191;-0.0047922903;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0014896388;0.013152291;0.044780042;0.09414942;0.1449501;0.18422525;0.20932111;0.24512772;0.2926152;0.2920813;0.2329539;0.13007687;0.056947447;0.048768666;0.103455015;0.12398856;0.10614471;0.057087224;0.017625183;-0.0019593255;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0.00010905338;-0.0009519452;-0.0036873673;-0.005089158;0.0029194497;0.030682618;0.08008153;0.10846494;0.10166273;0.063500874;0.021379007;-0.0023173846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;-0.002268916;0.019158557;0.0788986;0.143075;0.18845633;0.19905119;0.18136787;0.1665336;0.16565663;0.13883404;0.09625324;0.045199726;0.046468325;0.11945956;0.25323525;0.36176354;0.36625633;0.2624761;0.13083985;0.032203235;-0.0038168682;0;0;0;0;0;0;0;0;0;0
tongue_low;0;-0.0008269881;0.0069021694;0.027749538;0.07105055;0.11568063;0.13832286;0.13133207;0.12201029;0.13465592;0.14362784;0.12669957;0.07739019;0.035123367;0.009549328;0.0270282;0.033588443;0.032932416;0.020677883;0.012648147;-0.0012333255;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.006653013;0.061658327;0.17991082;0.28054208;0.30926403;0.26524964;0.1838799;0.16765973;0.1935879;0.18706289;0.14669497;0.08206744;0.027924253;0.028521545;0.10756942;0.23346774;0.30004296;0.27420962;0.16668634;0.05571143;-0.0060539767;0;0;0;0;0;0;0;0;0;0
normal0;0;-0.0045383624;0.041858315;0.12489429;0.19329096;0.21843618;0.20370941;0.16857675;0.16514526;0.16373092;0.12702855;0.07724388;0.029839007;0.039497115;0.099428624;0.18398364;0.26319346;0.27051124;0.20286293;0.11503875;0.038973138;-0.0042340728;0;0;0;0;0;0;0;0;0;0
normal1;0;-0.0045383624;0.041858315;0.12489429;0.19329096;0.21843618;0.20370941;0.16857675;0.16514526;0.16373092;0.12702855;0.07724388;0.029839007;0.039497115;0.099428624;0.18398364;0.26319346;0.27051124;0.20286293;0.11503875;0.038973138;-0.0042340728;0;0;0;0;0;0;0;0;0;0
normal3;0;-0.0058334465;0.053228345;0.16304494;0.28990117;0.38313353;0.41266596;0.36897612;0.3198795;0.26036447;0.18443902;0.11299996;0.05036639;0.04331027;0.07089043;0.098803066;0.08892481;0.052024174;0.0070984717;-0.0026246798;0.00013470365;0;0;0;0;0;0;0;0;0;0;0
normal4;0;-0.0058334465;0.053228345;0.16304494;0.28990117;0.38313353;0.41266596;0.36897612;0.3198795;0.26036447;0.18443902;0.11299996;0.05036639;0.04331027;0.07089043;0.098803066;0.08892481;0.052024174;0.0070984717;-0.0026246798;0.00013470365;0;0;0;0;0;0;0;0;0;0;0
normal5;0;-0.003046603;0.02963851;0.06920724;0.09271544;0.081620015;0.047016397;0.0052285795;-0.0008275183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;-0.0030874223;0.030039283;0.07009785;0.09388435;0.08262195;0.047573023;0.0052619777;-0.00083493994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal13;0;-0.0012839519;0.011054603;0.041171283;0.08803605;0.14681104;0.20904668;0.26442942;0.31430265;0.3454234;0.31054357;0.22390386;0.11214965;0.07129599;0.1246146;0.24860476;0.29763386;0.25429907;0.13638438;0.04159281;-0.0046380917;0;0;0;0;0;0;0;0;0;0;0
