;meta[fps=30]
;meta[frames=18]
corner_left_up;0.0000667952;-0.00084161933;-0.00018034721;0.0066594803;0.023244726;0.043717455;0.07315075;0.12097166;0.18848936;0.26081407;0.31431922;0.3264081;0.3024998;0.265266;0.23385666;0.18849492;0.13182366;0.06994793;0.021482447;-0.0023946075;0;0;0;0;0;0;0;0;0;0
lips_in;-0.00035783133;0.0028149397;0.013802747;0.0331829;0.05399914;0.07134204;0.079267755;0.078997724;0.07395278;0.06813301;0.062337093;0.058506858;0.054041132;0.048079178;0.042430222;0.033972036;0.023662677;0.012570855;0.0038722125;-0.00043130614;0;0;0;0;0;0;0;0;0;0
lips_out;0.000085879525;-0.00092559046;-0.0014923952;0.0026508153;0.017334307;0.04215731;0.05634652;0.051918946;0.031809777;0.010332261;-0.001129793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;-0.0019959037;0.017665735;0.06105239;0.1127296;0.14037605;0.16011354;0.16010338;0.15007532;0.1175896;0.06846507;0.015734086;-0.0025684661;-0.002598906;0.0001700414;0.00053006754;-0.00009446755;-0.00027920396;-0.00010076532;0.000010496388;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0.000055662655;-0.00074142654;0.00016253484;0.00708029;0.023469603;0.045810368;0.055885307;0.04806359;0.02777121;0.008494119;-0.00094403856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;-0.0012357112;0.011666894;0.031560726;0.045398466;0.041691333;0.02410193;0.0020483856;-0.004419615;-0.0026161447;-0.00041190366;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0.0000667952;-0.00080599537;-0.00046533963;0.0052834996;0.020430421;0.041493174;0.06070792;0.07882945;0.09847058;0.120094426;0.13846089;0.14437337;0.13372174;0.11721444;0.10327205;0.08320009;0.058198657;0.030891664;0.009474899;-0.0010564774;0;0;0;0;0;0;0;0;0;0
lip_lower_back;-0.0021485786;0.02031687;0.054571673;0.07823944;0.07150425;0.041079048;0.0031393738;-0.007625784;-0.0044307476;-0.0006345543;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0.0000667952;-0.00079708925;-0.000536588;0.0049450705;0.018011546;0.055515267;0.1083113;0.16064979;0.19602165;0.21216379;0.21226846;0.20822734;0.18356432;0.13428238;0.074331924;0.025630426;0.0011976323;-0.0031545148;-0.0009257813;0.00009796629;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0.0000667952;-0.00077037123;-0.00074365304;0.0038785741;0.017166365;0.037472103;0.048025742;0.04286915;0.025573652;0.008086669;-0.0008906025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0.0000667952;-0.00077037123;-0.00074365304;0.0038785741;0.017166365;0.037472103;0.048025742;0.04286915;0.025573652;0.008086669;-0.0008906025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0.00011132531;-0.0013492627;-0.0007169354;0.0089772735;0.03384735;0.06605488;0.110615075;0.17979042;0.2752719;0.37708005;0.45281017;0.47049534;0.43615592;0.38247707;0.33724;0.27191764;0.19030061;0.101062246;0.031068673;-0.0034622177;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0.00007792773;-0.0009596243;-0.00036069428;0.006721822;0.024021776;0.045392897;0.0759684;0.12547031;0.19544719;0.27051494;0.32622218;0.339009;0.31434268;0.27574614;0.24316569;0.1960127;0.13712162;0.072785616;0.022364143;-0.0024925743;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;-0.0015307232;0.0146986535;0.036516562;0.051619694;0.054736804;0.05660299;0.06742455;0.116204344;0.184341;0.25027418;0.29562068;0.30765647;0.2851609;0.24994984;0.22022486;0.17744143;0.12413329;0.065915726;0.020271227;-0.002258791;0;0;0;0;0;0;0;0;0;0
lip_lower_in;-0.0028276632;0.026361836;0.07502213;0.11566701;0.118939966;0.08755737;0.036247518;0.011555567;0.003996579;0.0016698798;-0.00017812052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;-0.0013359038;0.012227231;0.037429426;0.06179668;0.0698585;0.05993236;0.04164977;0.041749597;0.058521498;0.08055501;0.09650533;0.100320816;0.09305016;0.081670485;0.07201412;0.058022756;0.040573627;0.021539222;0.0066104974;-0.0007369736;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0;-0.0013298924;0.011998421;0.038317066;0.07081983;0.096423306;0.10963161;0.109296076;0.10711143;0.09439786;0.06924013;0.038023166;0.012534783;-0.00035757996;-0.0024981406;-0.00096006953;0.00009796629;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0.00007792773;-0.00092400017;-0.0006657256;0.0054905643;0.022093624;0.045799237;0.06425141;0.07550863;0.08306316;0.09206827;0.10208421;0.10674874;0.098872475;0.08664561;0.076414816;0.06166866;0.04321426;0.022959735;0.007051346;-0.0007859568;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0.0000667952;-0.00078818324;-0.00060115673;0.0045554317;0.018662576;0.039609548;0.05016319;0.044365365;0.026250511;0.008229167;-0.0009084146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;-0.0017348197;0.015355472;0.053065073;0.09793103;0.12183027;0.13879363;0.13865308;0.12998366;0.101987906;0.059511848;0.01377651;-0.0022299571;-0.0023144532;0.00021062756;0.0007041328;0.00022777163;0.000004898287;-0.000002449155;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;-0.00005963858;0.00032300255;0.0034571288;0.011101838;0.022382595;0.033826996;0.041442122;0.042994633;0.039878637;0.035001636;0.030863194;0.024866896;0.017388696;0.009231095;0.00283307;-0.00031584586;0;0;0;0;0;0;0;0;0;0
nostrils_out;-0.0013385545;0.011853496;0.04089085;0.0754282;0.09387326;0.10711552;0.10715661;0.10051176;0.078815155;0.046012823;0.010853265;-0.0012525687;-0.0012228291;0.0006280338;0.00080472295;0.00027640487;0.000012245752;-0.0000034987931;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;-0.0016301208;0.014832772;0.04648362;0.07787205;0.08811928;0.07203013;0.037658703;0.011879472;-0.00042939742;-0.0019800006;0.009467954;0.035574004;0.07588887;0.12602662;0.16046353;0.15324727;0.10959978;0.053155456;0.011056195;-0.0013820244;0;0;0;0;0;0;0;0;0;0
tongue_up;-0.0035624101;0.03279326;0.09854517;0.15595405;0.16105592;0.10998942;0.03233205;-0.0066954247;-0.011221592;-0.00413176;0.00042939768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;-0.0026134944;0.024931569;0.06400941;0.09168965;0.09337809;0.082865804;0.07849548;0.12704232;0.20298845;0.2771449;0.32755777;0.3406968;0.31590152;0.2769758;0.24412054;0.19679454;0.13773488;0.07319003;0.022508388;-0.0025080005;0;0;0;0;0;0;0;0;0;0
tongue_roll;0.00011132532;-0.0012818315;-0.0012373016;0.00624694;0.027580054;0.05994073;0.07662395;0.068511195;0.04176163;0.014931905;-0.00031012064;-0.003883664;-0.00927531;-0.0018438667;0.028536182;0.054161366;0.060599152;0.042545363;0.015562647;-0.001651432;0;0;0;0;0;0;0;0;0;0
tongue_wide;-0.0029167233;0.027796341;0.07190343;0.1018881;0.09389494;0.056871332;0.00945629;-0.003422458;-0.0019847716;-0.0000063614334;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;-0.0015426509;0.014672677;0.038267277;0.0549629;0.051511806;0.03096036;0.0019322888;-0.010451062;-0.012254532;-0.007184459;0.006993615;0.03128798;0.06401922;0.103975475;0.13094243;0.124513395;0.08886942;0.04305269;0.008956918;-0.0011196147;0;0;0;0;0;0;0;0;0;0
tongue_low;-0.0025159526;0.02237639;0.07661727;0.13372715;0.15253161;0.119277135;0.053751044;0.007904094;-0.0062405816;-0.0033461207;0.00031807233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0.00042939768;-0.0052259285;-0.002554121;0.035108823;0.13119532;0.25900152;0.39834744;0.5711689;0.7912415;1.0293394;1.2149823;1.2640018;1.1715988;1.0273817;0.90581274;0.73025435;0.5109625;0.2713348;0.08341605;-0.009295663;0;0;0;0;0;0;0;0;0;0
normal0;0.00023378317;-0.002887779;-0.0010108337;0.020526165;0.07263532;0.13641694;0.22705244;0.37329605;0.5800206;0.8019887;0.96664333;1.0039974;0.9305851;0.816038;0.7194199;0.57987463;0.40567946;0.21538666;0.06621185;-0.0073786424;0;0;0;0;0;0;0;0;0;0
normal1;0.00023378317;-0.002887779;-0.0010108337;0.020526165;0.07263532;0.13641694;0.22705244;0.37329605;0.5800206;0.8019887;0.96664333;1.0039974;0.9305851;0.816038;0.7194199;0.57987463;0.40567946;0.21538666;0.06621185;-0.0073786424;0;0;0;0;0;0;0;0;0;0
normal3;0.0002115181;-0.0026517692;-0.000643461;0.020301284;0.07120145;0.13423385;0.22480366;0.37192896;0.5795808;0.8019197;0.9665342;1.0040075;0.9305851;0.816038;0.7194199;0.57987463;0.40567946;0.21538666;0.06621185;-0.0073786424;0;0;0;0;0;0;0;0;0;0
normal4;0.0002115181;-0.0026517692;-0.000643461;0.020301284;0.07120145;0.13423385;0.22480366;0.37192896;0.5795808;0.8019197;0.9665342;1.0040075;0.9305851;0.816038;0.7194199;0.57987463;0.40567946;0.21538666;0.06621185;-0.0073786424;0;0;0;0;0;0;0;0;0;0
normal5;0.0002115181;-0.0026428632;-0.0007080282;0.019916099;0.07014609;0.13240474;0.22196151;0.36729893;0.5723892;0.791945;0.95449334;0.9914978;0.91900724;0.80580276;0.7102667;0.5723947;0.40037706;0.21254899;0.06533015;-0.0072806757;0;0;0;0;0;0;0;0;0;0
normal6;0.0002115181;-0.0026517692;-0.000643461;0.020301284;0.07120145;0.13422383;0.22490387;0.37212938;0.5798313;0.8021201;0.9666345;1.0039974;0.9305851;0.816038;0.7194199;0.57987463;0.40567946;0.21538666;0.06621185;-0.0073786424;0;0;0;0;0;0;0;0;0;0
normal13;0.0001335904;-0.0015496485;-0.001429417;0.008193544;0.035659723;0.07750468;0.0991392;0.08869065;0.05378705;0.018613594;-0.0010117245;-0.004259085;-0.00968152;-0.0021307678;0.028584117;0.054506004;0.0610477;0.0428872;0.01569665;-0.0016654273;0;0;0;0;0;0;0;0;0;0
