;meta[fps=30]
;meta[frames=128]
corner_left_spread;0;0;-0.0011995303;0.01088205;0.033976488;0.06325226;0.07943061;0.07117028;0.05563204;0.041858315;0.031221185;0.020586278;0.021980071;0.021905484;0.02881322;0.023433983;0.01186728;-0.00079931517;-0.0002738602;0.00025827475;-0.00002003856;0;0;0;0;-0.0006029379;0.005430449;0.017448684;0.032537717;0.042430528;0.058583837;0.07547456;0.088224195;0.09607998;0.09547103;0.0814623;0.063466564;0.038963865;0.027224608;0.030998537;0.037126996;0.031672053;0.016837955;-0.0000055662463;-0.0012468436;-0.000038963866;-0.0012023135;0.012134459;0.024268918;0.030336149;0.024268918;0.012134459;-0.0012134459;0;0;0;0;0;0;0;-0.0006000435;0.005402618;0.01741462;0.032601617;0.03823468;0.031332508;0.024013983;0.019173559;0.022357464;0.036036003;0.055944685;0.07053202;0.072866134;0.052775625;0.025519473;0.0050810724;-0.002656964;0.0035874585;0.024058329;0.053816516;0.06820438;0.06878142;0.05212623;0.032216623;0.017537447;0.009740965;-0.00025604825;-0.0004564338;-0.0008572049;0.00897282;0.017144097;0.020929158;0.016142169;0.007570121;-0.0015585545;0.0000667952;0;0;0;0;0;0;0;0;0;0;-0.0012023135;0.011362603;0.029883426;0.049925692;0.06452786;0.07877008;0.1028516;0.13281852;0.13326752;0.10086631;0.051688347;0.0115666995;-0.0014082652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0025604824;0.024090795;0.06469114;0.10959978;0.13308385;0.14139427;0.12649785;0.12300222;0.123681314;0.14313096;0.16698614;0.22304215;0.29726908;0.35957962;0.36766186;0.2997601;0.17673449;0.06963769;0.013722698;-0.0017719278;0;0;0;-0.0006603818;0.0059492243;0.019098526;0.035595603;0.04689913;0.05883989;0.0746935;0.103329934;0.13369904;0.15319522;0.15433769;0.14730196;0.12931918;0.11743337;0.104783095;0.09255216;0.082273126;0.06787876;0.042891424;0.032620102;0.04539936;0.090339385;0.14916927;0.1929023;0.20639828;0.20894493;0.20977786;0.20669661;0.18000747;0.12962721;0.06905509;0.024931306;0.0041969647;-0.00057889166;0;-0.00065570616;0.005903581;0.019030508;0.032365058;0.07148755;0.13032855;0.1806552;0.19330122;0.17437664;0.13974203;0.13634755;0.15522738;0.15076417;0.11113235;0.059492256;0.017119978;-0.003534579;-0.00020316867;0.012858075;0.04038326;0.08430945;0.15469581;0.2193183;0.22573528;0.20528759;0.18707478;0.19708292;0.2584343;0.31526217;0.3291667;0.34706408;0.3703827;0.4058283;0.48704457;0.5814639;0.6195199;0.54236585;0.36154252;0.16057491;0.032920763;-0.004157445;0;0;0;0;0;-0.0013655907;0.013106702;0.032581214;0.04667685;0.05060478;0.059930135;0.05792442;0.05175514;0.074450664;0.1406577;0.22993873;0.3066095;0.33044437;0.29382885;0.24121554;0.1818193;0.12377566;0.08712569;0.08687383;0.087906644;0.07345244;0.042737786;0.013826604;-0.0015162509;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0028582774;0.026929595;0.072027475;0.12000592;0.14224592;0.14440008;0.122157834;0.11888652;0.1279295;0.16190226;0.19930758;0.26949447;0.35927245;0.43481106;0.4448782;0.36302626;0.21404144;0.084380865;0.01664684;-0.002148578;0;0;0;-0.00040700537;0.003667056;0.01176575;0.02193643;0.028441392;0.040199574;0.060637116;0.09451965;0.12934755;0.15100478;0.15197018;0.14515708;0.12799072;0.11823863;0.107684985;0.09560619;0.0829485;0.06623856;0.03995376;0.030563474;0.044972092;0.09146801;0.15387721;0.19824037;0.2097672;0.20798934;0.20534512;0.20117241;0.17738573;0.12807979;0.06833148;0.024625162;0.0040967716;-0.00056775915;0;-0.00040466755;0.0036436776;0.011742594;0.018697089;0.055540197;0.11667172;0.17283702;0.18995404;0.17306134;0.13948414;0.13733461;0.15629426;0.15092744;0.11048667;0.058245406;0.016695088;-0.0034176873;-0.00021986729;0.012318146;0.038897064;0.08094557;0.1589132;0.23827885;0.2552346;0.23710066;0.21408232;0.21809372;0.28897828;0.36208558;0.38859215;0.4146917;0.43395388;0.454825;0.5212938;0.6036171;0.6352473;0.5562771;0.37096977;0.16474462;0.033777967;-0.0042656166;0;0;0;0;0;-0.0015622653;0.015006654;0.037196577;0.052823864;0.0556571;0.061604645;0.05605786;0.049283713;0.07345522;0.14252424;0.23474985;0.31316888;0.33732387;0.29981458;0.24579427;0.185147;0.125722;0.08799821;0.08700241;0.08788827;0.07345244;0.042737786;0.013826604;-0.0015162509;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0.00011132531;-0.0027942653;0.014583616;0.026389662;0.083171144;0.13212201;0.15355437;0.12248013;0.08752955;0.034939453;0.026862804;0.017813165;0.007868473;-0.0013025063;0.00028944583;0.00011132532;-0.000011132533;0;0;0;0;0;0;0;0;0;0;0;-0.000005566267;-0.00033397594;0.0019593257;0.025692027;0.07482916;0.14533445;0.18165359;0.17081459;0.1258028;0.091257066;0.06789731;0.059298545;0.034813654;0.011036791;-0.0035757693;0.023600968;0.046077546;0.07001249;0.07208872;0.05577398;0.024730917;0.014555785;0.00032284335;-0.00042860245;0.0003952049;0.00016698797;-0.0000166988;0;0;0;0;0;0;-0.0024046272;0.022109209;0.06670243;0.10646412;0.1105646;0.09351699;0.05561442;0.028380532;0.043531165;0.12513411;0.21940662;0.2717785;0.23305584;0.13082951;0.059510063;0.048375305;0.05149835;0.053009406;0.076205894;0.09221504;0.09975676;0.0796607;0.0420819;0.012858075;0.015023352;0.011288945;0.007570122;0.0064568687;0.0032284344;-0.0003228434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00017812052;-0.0022064678;-0.0016921452;0.024976945;0.080563895;0.151526;0.22390276;0.28950202;0.32506993;0.32141542;0.25653028;0.15482402;0.060967032;0.01182275;-0.0029723858;-0.000011132539;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0.00011132531;-0.0027942653;0.014583616;0.0268294;0.07876154;0.123388536;0.14330798;0.11631826;0.08711207;0.039481528;0.029667087;0.018854056;0.0077582616;-0.0013025063;0.00028944583;0.00011132532;-0.000011132533;0;0;0;0;0;0;0;0;0;0;0;-0.00007236146;0.0003228434;0.0034065542;0.027566;0.07659182;0.14690267;0.18355875;0.17329791;0.12809537;0.094192356;0.071255624;0.06272959;0.03765022;0.012410547;-0.0037138127;0.023600968;0.046044152;0.070346475;0.07275666;0.056608923;0.02539887;0.01488976;0.00028944574;-0.00042860245;0.0003952049;0.00016698797;-0.0000166988;0;0;0;0;0;0;-0.0021708438;0.019737978;0.062286515;0.10202965;0.1082082;0.09370253;0.05763312;0.029746128;0.04147202;0.11404834;0.19764028;0.24478768;0.2097035;0.117878675;0.05616511;0.04831816;0.051896896;0.05193883;0.0704578;0.08276871;0.09014753;0.07254329;0.0390019;0.012561208;0.01404369;0.010151199;0.0067797117;0.0057889163;0.0028944581;-0.00028944583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00018925306;-0.0023177932;-0.0019147963;0.024698632;0.08034124;0.15160449;0.22229439;0.2829088;0.31486422;0.31087708;0.24933866;0.15245056;0.061356947;0.011811619;-0.0029723858;-0.000011132539;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;-0.0006612725;0.005571833;0.022373049;0.04875047;0.07547486;0.09276553;0.10276738;0.112750284;0.11954707;0.11372179;0.08867989;0.051552895;0.020563638;0.004078216;-0.00052508427;0;0;0;0;0;0;0;-0.0012936002;0.011775993;0.036552556;0.06373597;0.0820412;0.0896475;0.094080664;0.096604034;0.098546475;0.08644782;0.06504367;0.04455109;0.04822242;0.048526708;0.048268437;0.033829544;0.013459234;-0.0021842031;0.0077927723;0.0155855445;0.019481933;0.0155855445;0.0077927723;-0.0007792773;0;0;0;0;0;0;0;0;0;0;-0.0009518315;0.008455158;0.028176442;0.05954235;0.079202406;0.081920594;0.06837045;0.06344245;0.061314277;0.05888367;0.041787814;0.020153593;0.00334347;-0.00045272292;0;-0.00028944583;0.0018925302;0.014520533;0.039338656;0.06475052;0.07104411;0.05435644;0.03380208;0.0327148;0.056497604;0.0847297;0.09897935;0.10534698;0.11712203;0.14350504;0.19006814;0.24072988;0.26188728;0.22925949;0.15268862;0.0678335;0.0138948895;-0.0017552298;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014806268;0.013462942;0.04209952;0.07246536;0.09021804;0.089895196;0.06681746;0.043149695;0.021801211;0.0060969177;-0.0006976388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011355182;0.010428956;0.031413775;0.05198893;0.061078638;0.06327175;0.06996425;0.08041733;0.091558024;0.08731839;0.06880758;0.049362022;0.052308057;0.05061962;0.04805246;0.0332885;0.013187598;-0.0022020151;0.008238073;0.01543711;0.02986487;0.04740603;0.06655028;0.0754563;0.07430965;0.05165495;0.02752704;0.009481207;0.0013507475;-0.00020038562;0;0;0;0;-0.0007792773;0.0067463145;0.024936872;0.05109832;0.06788618;0.070498616;0.060894947;0.06063148;0.063306995;0.060709406;0.043190513;0.020699088;0.0031542168;-0.0004415904;0;0;0;0;0;0;0;0;0;-0.0006011568;0.0055106035;0.016609738;0.02814304;0.042440552;0.06590608;0.1024657;0.15993106;0.22027998;0.24635182;0.21556258;0.14340428;0.0636985;0.013033601;-0.0016470586;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016105064;0.014524244;0.046893936;0.082091294;0.10371067;0.10470147;0.07895192;0.05089052;0.02566791;0.00720646;-0.00082380744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010019278;-0.0011243857;-0.0015251567;0.006078363;0.029222898;0.046589646;0.049361646;0.033831764;0.012501834;-0.0013247713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006122893;0.006167422;0.011800483;0.0144166285;0.011132531;0.0052322894;-0.0010575905;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009518315;0.008059953;0.032802008;0.061145432;0.071860485;0.059141576;0.029996606;0.0067240493;-0.00081824115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000055662655;-0.0009982169;0.0022561927;0.017904822;0.030855665;0.034536824;0.02427634;0.008497833;0.0050319047;0.029222898;0.046589646;0.049361646;0.033831764;0.012501834;-0.0013247713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004898314;0.003866699;0.020112773;0.03287808;0.035586994;0.025530608;0.009893111;-0.0018442895;-0.0005120965;0.00633441;0.025348777;0.04680116;0.05456054;0.043828778;0.022420919;0.00444188;-0.0010909882;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001007494;0.008516386;0.03486709;0.065041825;0.07648049;0.06295447;0.031944804;0.0071248203;-0.0008683375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005152772;0.004255808;0.018278029;0.03990059;0.060838968;0.07239932;0.07492035;0.076793484;0.07792613;0.075731434;0.061859984;0.03928321;0.017691184;0.004988646;-0.0005725302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001622169;0.0016221689;0.0032443379;0.0040554223;0.0032443379;0.0016221689;-0.0001622169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0010806507;0.009313158;0.034797914;0.07288071;0.10880459;0.11333474;0.09346413;0.06915783;0.0623118;0.08396474;0.1108832;0.12147342;0.12422887;0.11803283;0.10311651;0.08216285;0.048477404;0.019168627;0.0037278063;-0.00048346983;0;0;0;0;0;0;0;-0.0020038555;0.017605301;0.061718754;0.12321804;0.17766565;0.1990258;0.18627906;0.16024803;0.14117861;0.13072646;0.11757607;0.09185069;0.07706574;0.058973785;0.045741726;0.04387012;0.03713431;0.02767325;0.03275541;0.028083561;0.032145094;0.05982178;0.092153504;0.11148119;0.11209665;0.08038802;0.043211717;0.015577593;0.002576386;-0.00035783142;0;0;0;0;-0.0016841929;0.015100483;0.049123086;0.09497481;0.13205251;0.15155192;0.1476953;0.14509664;0.12385418;0.08875808;0.050464723;0.034269746;0.035602473;0.04591438;0.045106474;0.051998466;0.068909734;0.104837276;0.1308906;0.13225195;0.10401983;0.06599063;0.033125646;0.0329841;0.05744307;0.084861696;0.099068396;0.097899646;0.08087626;0.056219283;0.030506317;0.008988724;-0.00101147;0;0;0;0;0;0;0;0;0;0;0;0;0.00007633737;-0.00090968696;-0.00096057844;0.009987473;0.020070367;0.023938127;0.025003668;0.029968778;0.04782217;0.07967711;0.105163306;0.12221705;0.1388634;0.15312797;0.16501942;0.16820046;0.16622365;0.14223655;0.1027081;0.05488656;0.017397285;-0.0019237015;0;0;0;0;0;0;0;0;0;0
