;meta[fps=30]
;meta[frames=21]
corner_left_out;0.1000258;0.14296953;0.15719135;0.12758996;0.07930259;0.035821702;0.012423906;0.018212821;0.055199433;0.09831006;0.14054666;0.17472409;0.20064291;0.21851029;0.22623768;0.21355036;0.18707268;0.15609722;0.11631587;0.07354945;0.035894457;0.010332579;-0.0011752774;0;0;0;0;0;0;0;0;0;0
corner_right_in;0.0013025061;0.011132532;0.049651086;0.07876266;0.08471856;0.060226995;0.024680821;-0.0025604824;-0.0010923241;0.010599952;0.025005894;0.03445964;0.031888023;0.020205546;0.004834636;0.0013911214;0.00041635672;-0.000048983144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0.0011577834;0.011460942;0.047869887;0.07503326;0.07984809;0.05623042;0.022476584;-0.0023433978;-0.0012098836;0.01168248;0.028216738;0.039948206;0.03820685;0.02545899;0.007619327;0.002449157;0.0005657551;-0.00007102555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0.01912569;0.038760692;0.06078919;0.079269186;0.09035441;0.09800524;0.09599582;0.079770155;0.054304488;0.02625051;0.0068687717;-0.00080154225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0.025037067;0.048526708;0.07171579;0.089438766;0.09786609;0.10378859;0.10012599;0.08211912;0.054849982;0.026317304;0.006857639;-0.00080154225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0.06602546;0.092985265;0.10653674;0.11814796;0.13734426;0.15792292;0.17868666;0.19180478;0.18403125;0.17029625;0.1495158;0.12241514;0.10548734;0.088278376;0.06504993;0.04283194;0.022123385;0.0053327098;-0.0007061207;-0.0008615216;-0.0000504371;0.000091332215;-0.000006815838;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0.04552464;0.05579254;0.06705494;0.06373003;0.054694127;0.03622526;0.013704146;-0.0014472291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0.07368623;0.08699516;0.101350576;0.10756253;0.11314326;0.09831139;0.060783617;0.02189769;0.0050096395;-0.0006679519;-0.0006568193;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;-0.00031913258;-0.00019296387;0.007729688;0.022695519;0.04534651;0.072402276;0.09917231;0.11395261;0.11474101;0.10612777;0.09356849;0.082136706;0.0693067;0.049537547;0.026294151;0.010766495;0.0021013767;-0.00027185646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0.07458796;0.05967037;0.029835185;-0.0029835186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;-0.0009573978;0.00848299;0.028955717;0.055261888;0.08249205;0.0995805;0.09874734;0.09442103;0.08601017;0.07479458;0.06267951;0.045130175;0.023972351;0.009838264;0.0019372836;-0.00024981407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0.0064791343;0.0361195;0.06881575;0.09815554;0.11297851;0.109327026;0.108803794;0.10712278;0.09158176;0.08415749;0.08208907;0.077300966;0.0705914;0.05151023;0.02394051;0.008584295;0.0016899182;-0.00022042412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0.0000333976;-0.0004150844;-0.000098602395;0.0027560971;0.010084484;0.021803858;0.033240154;0.03508179;0.027271524;0.014405498;0.003858218;-0.00044530135;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;-0.0008126749;0.006846507;0.027252436;0.061729886;0.10465138;0.14125791;0.15620433;0.15425926;0.14019987;0.11980514;0.104435876;0.08907322;0.06857017;0.045031793;0.022901556;0.0052704583;-0.0007951809;-0.0008524338;-0.000033397493;0.00010337352;-0.00000795181;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;-0.0008126749;0.006846507;0.027252436;0.061729886;0.10465138;0.14125791;0.15620433;0.15425926;0.14019987;0.11980514;0.104435876;0.08907322;0.06857017;0.045031793;0.022901556;0.0052704583;-0.0007951809;-0.0008524338;-0.000033397493;0.00010337352;-0.00000795181;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0.06641668;0.111770615;0.15345639;0.17032774;0.16976443;0.15939002;0.14348722;0.123020045;0.10990637;0.0964055;0.093240514;0.09681406;0.09993525;0.09359602;0.080935806;0.05772997;0.03181455;0.011878412;0.0016086514;-0.00089431315;-0.0003636627;0.00003525302;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0.056245264;0.08090752;0.09698476;0.096849315;0.09548372;0.092594825;0.08966141;0.08569824;0.08335127;0.07912225;0.08110049;0.089329444;0.100508794;0.10885899;0.113293014;0.10788934;0.095934756;0.08156449;0.062140204;0.039873548;0.019551907;0.005620338;-0.0006393254;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0.069248065;0.111789174;0.13518049;0.119860254;0.07831067;0.03592746;0.013219882;0.018095931;0.04839434;0.08106776;0.110983774;0.13208717;0.14491998;0.15241884;0.15336657;0.14076358;0.118776865;0.09391696;0.06514121;0.03930738;0.018930074;0.005504241;-0.00062501215;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0.09137953;0.07310363;0.036551815;-0.0036551813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0.10512821;0.1299686;0.12272316;0.101124205;0.0942725;0.10059356;0.109610915;0.11677469;0.1157603;0.11804446;0.117189266;0.109873265;0.10223302;0.09291582;0.078211375;0.058354434;0.035196688;0.013752388;0.002235784;-0.00090730126;-0.00045643386;0.000042674714;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0.03729398;0.066912085;0.08422873;0.077014856;0.048523366;0.021622162;0.0157414;0.031037498;0.05764214;0.08042675;0.09464033;0.09828144;0.10244126;0.10271145;0.09781079;0.08961508;0.07821793;0.06601897;0.050110705;0.032510176;0.016111953;0.004629543;-0.00052640977;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;-0.0008906025;0.007514458;0.029857451;0.066672735;0.10965543;0.14089611;0.14727694;0.13703522;0.118505254;0.09935161;0.08038468;0.056435816;0.030776108;0.01156492;0.0019103418;-0.00026450894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;-0.00079040986;0.006657254;0.026584487;0.05962584;0.0991352;0.1298749;0.13902773;0.13272695;0.117347464;0.09948521;0.08038468;0.056435816;0.030776108;0.01156492;0.0019103418;-0.00026450894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0008238074;-0.00024491557;0.0052545555;0.019452244;0.04208097;0.06407885;0.06752995;0.052411962;0.027630946;0.007392002;-0.0008534942;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0.001970458;0.007297375;0.016913498;0.022161689;0.020670725;0.012557495;0.004475278;-0.00047949405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0.0002783133;-0.0020754219;0.0043536155;0.010734942;0.015028919;0.0128700035;0.0073951823;-0.0007236146;-0.00066127244;0.005650555;0.021465112;0.047632605;0.08330565;0.11056172;0.12419689;0.1284701;0.12744956;0.12341449;0.10779926;0.074569784;0.03734396;0.010525921;-0.001201859;0;0;0;0;0;0;0;0;0;0
tongue_up;0.010114701;0.052951094;0.101107255;0.14038122;0.15261908;0.13062435;0.10932941;0.09109989;0.07138848;0.061230514;0.063810565;0.07556253;0.113255106;0.14421548;0.16293944;0.16857563;0.16693518;0.16110718;0.14033806;0.096887104;0.048508305;0.013695286;-0.0015630984;0;0;0;0;0;0;0;0;0;0
tongue_down;0.11933544;0.18587086;0.2228998;0.1970034;0.13045418;0.0627835;0.023433978;0.026141573;0.07296945;0.12350112;0.165497;0.18498954;0.18898639;0.18706816;0.17590958;0.1429401;0.09437365;0.043679286;0.009544821;-0.002944819;-0.002518073;-0.00034192778;0.000047710855;0;0;0;0;0;0;0;0;0;0
tongue_roll;0.011736868;0.046327237;0.085792065;0.13080725;0.17392196;0.2088741;0.2540603;0.29103222;0.29035887;0.27216592;0.24081811;0.19942078;0.17236932;0.14444721;0.106751695;0.070105225;0.035907634;0.008197176;-0.0013268162;-0.0014176937;-0.00008406184;0.00015222035;-0.000011359729;0;0;0;0;0;0;0;0;0;0
tongue_wide;0.123449184;0.18839692;0.1925663;0.13601835;0.054037847;0.0053184363;0.0019428921;0.0319782;0.082293116;0.13687448;0.18163091;0.20230646;0.2077108;0.20772272;0.1976312;0.16045053;0.105646886;0.048829406;0.010647473;-0.0032469875;-0.0026930128;-0.00032602414;0.000047710855;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0.082014956;0.11554774;0.13374147;0.11600098;0.08072516;0.042613737;0.014551809;-0.0015824098;-0.002036299;0.018900495;0.054171856;0.09038979;0.11540089;0.12038136;0.10051128;0.076670386;0.04605465;0.016969161;0.0022980731;-0.00127759;-0.00051951816;0.000050361446;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0.022121929;0.097719766;0.18267688;0.25173834;0.2746157;0.23547292;0.1969822;0.16696808;0.14543046;0.15256403;0.19346511;0.26028576;0.3882366;0.4903684;0.55352855;0.57227933;0.56691307;0.54807276;0.47820586;0.33063617;0.16559528;0.046708927;-0.0053322557;0;0;0;0;0;0;0;0;0;0
tongue_back;0.008762892;0.07554218;0.20286652;0.3494025;0.48700055;0.5911692;0.6587437;0.66212726;0.5933626;0.4713034;0.35843974;0.279609;0.24478665;0.21013142;0.16143383;0.10579826;0.053630173;0.012273047;-0.0017857488;-0.0018448192;0.000093150076;0.00030216877;-0.000024991403;0;0;0;0;0;0;0;0;0;0
normal0;0.16285409;0.26097807;0.31982836;0.30816334;0.26408926;0.23583715;0.23181827;0.2387761;0.26658228;0.29727757;0.35292512;0.42930785;0.5137268;0.57188034;0.6005701;0.5771846;0.5201562;0.45052612;0.35099283;0.22817238;0.11225885;0.032069642;-0.0036530609;0;0;0;0;0;0;0;0;0;0
normal1;0.15994482;0.25650653;0.31512114;0.30467144;0.26243716;0.2354753;0.23190735;0.23839483;0.26510298;0.294431;0.34884712;0.4245625;0.5092528;0.56778073;0.5968068;0.574012;0.51780105;0.44909236;0.35050458;0.22811192;0.112268396;0.032069642;-0.0036530609;0;0;0;0;0;0;0;0;0;0
normal2;0;0;0;0;0;-0.0006039399;0.0042192293;0.0277701;0.07660574;0.107790746;0.10520242;0.06780547;0.02328369;-0.0025103858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal3;0.21967827;0.3922937;0.5128089;0.5396718;0.49347284;0.43484226;0.3782389;0.33191645;0.28640908;0.2495905;0.24030551;0.24296343;0.25027046;0.25434384;0.24332657;0.19801605;0.13026339;0.060286377;0.013186486;-0.003976168;-0.0033100732;-0.00036551806;0.000055662655;0;0;0;0;0;0;0;0;0;0
normal4;0.21967827;0.3922937;0.5128089;0.5396718;0.49347284;0.43484226;0.3782389;0.33191645;0.28640908;0.2495905;0.24030551;0.24296343;0.25027046;0.25434384;0.24332657;0.19801605;0.13026339;0.060286377;0.013186486;-0.003976168;-0.0033100732;-0.00036551806;0.000055662655;0;0;0;0;0;0;0;0;0;0
normal5;-0.0068761944;0.0024918304;0.046218567;0.10311322;0.16450506;0.21196713;0.23463666;0.20984451;0.15586658;0.078896254;0.020929156;-0.0024268918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;-0.0068836156;0.0025326498;0.046667576;0.10426729;0.1664458;0.21462408;0.23769067;0.21259424;0.1578927;0.079976104;0.021218605;-0.0024602895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal13;-0.004467857;-0.004380652;0.022443179;0.063967526;0.11784564;0.17443566;0.23715633;0.28818133;0.3197884;0.32747412;0.31079948;0.27427062;0.23668414;0.19293988;0.13812952;0.09075037;0.046830676;0.010855808;-0.0013311328;-0.0014011086;0.00020992794;0.00031330128;-0.000027036152;0;0;0;0;0;0;0;0;0;0
